,oversampling_ratio,step_size,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49
0,0.1,,0.002024607500061393,0.003702218644320965,0.0009633786976337433,0.007558552548289299,0.0032356649171561003,0.004235562402755022,0.002152976579964161,0.0014513934729620814,0.0021911514922976494,0.0007937113405205309,0.0021938711870461702,0.001547457417473197,0.002044139662757516,0.002884296467527747,0.0047945319674909115,0.0003335861547384411,0.0020293137058615685,0.002318286569789052,0.003653141902759671,0.0016129198484122753,0.0037246772553771734,0.0022166974376887083,0.0037902698386460543,0.003036868292838335,0.0008852914907038212,0.003912291023880243,0.0018617272144183517,0.0005636191926896572,0.0028390984516590834,0.0015551025280728936,0.002464819233864546,0.0013319212011992931,0.000973620219156146,0.0033303648233413696,0.002897371305152774,0.0017395325703546405,0.0015835658414289355,0.0030160080641508102,0.002261532936245203,0.004301728680729866,0.001748103415593505,0.0061934697441756725,0.0042174989357590675,0.0024050413630902767,0.0008636650745756924,0.002802557311952114,0.004079974256455898,0.000845461618155241,0.0020582491997629404,0.0032769697718322277
1,0.2,,0.0008623118046671152,0.0018659058259800076,0.00452817277982831,0.002548852004110813,0.0021042136941105127,0.004022291861474514,0.0003042742609977722,0.0015162600902840495,0.0038317502476274967,0.002196899615228176,0.004623877815902233,0.0014404025860130787,0.00030542025342583656,0.0031719703692942858,0.007130078040063381,0.0022843708284199238,0.002742219250649214,0.0015946197090670466,0.005284911021590233,0.002615373581647873,0.001213221694342792,0.003990990575402975,0.0019491204293444753,0.003563604550436139,0.0008777905604802072,0.002380708232522011,0.0031751394271850586,0.0048820823431015015,0.00045311544090509415,0.003430477809160948,0.0037234965711832047,0.0029181987047195435,0.0016593625769019127,0.0025275801308453083,0.0032131702173501253,0.006505791563540697,0.0023337567690759897,0.003041837364435196,0.005439612083137035,0.0005245670909062028,0.00534553499892354,0.004233880899846554,0.0018863731529563665,0.003384149633347988,0.003710347693413496,0.0011616869596764445,0.002893071621656418,0.0015537873841822147,0.004383172374218702,0.002640714170411229
2,0.3,,0.00015804565919097513,0.003950170241296291,0.0037121467757970095,0.004082028288394213,0.0010286860633641481,0.001775294542312622,0.004621673375368118,0.005781368352472782,0.003370091086253524,0.0031977880280464888,0.0014029245357960463,0.003354712389409542,0.000634470081422478,0.0010348332580178976,0.002232230268418789,0.003590574488043785,0.0027114355470985174,0.0005392361199483275,0.0005273256683722138,0.004097040742635727,0.0010700704297050834,0.0006498527363874018,0.004511276725679636,0.003872648114338517,0.0005790230934508145,0.004189634695649147,0.0010102195665240288,0.002580168191343546,0.001769013935700059,0.0035819283220916986,0.0029394824523478746,0.001466966001316905,0.0031642813701182604,0.00022350500512402505,0.0038727333303540945,0.002239597961306572,0.004220145288854837,0.001478544669225812,0.003004060359671712,0.0032220680732280016,0.0018813896458595991,0.0035107277799397707,0.0017876989440992475,0.005123477894812822,0.0020644653122872114,0.0018633775180205703,0.0027495073154568672,0.0026727155782282352,0.001078451401554048,0.004757168237119913
3,0.4,,0.002707269275560975,0.003743504174053669,0.0013489112025126815,0.002448087790980935,0.005716179497539997,0.0011549910996109247,0.0051310001872479916,0.004109363071620464,0.003299006260931492,0.0033586611971259117,0.0024034250527620316,0.004147450905293226,0.0003488885995466262,0.0016229749890044332,0.0019086310639977455,0.001001687371172011,0.0017229749355465174,0.0021693632006645203,0.005605979822576046,0.0017997459508478642,0.0009988676756620407,0.0017466198187321424,0.007372444029897451,0.0050406670197844505,0.0021172245033085346,0.004805665463209152,0.0022267866879701614,0.004274281673133373,0.001858752453699708,0.0023348538670688868,0.0007241424173116684,0.001213754410855472,0.0021723320242017508,0.001447489601559937,0.0017603199230507016,0.001576972077600658,0.0021228871773928404,0.0019952505826950073,0.0007506884285248816,0.007354120258241892,0.0013947263360023499,0.0017916248179972172,0.0009344311547465622,0.0021104849874973297,0.002104678191244602,0.003058043774217367,0.002199419541284442,0.004959458485245705,0.0033301417715847492,0.0031597597990185022
4,0.5,,0.002498449757695198,0.0008312369463965297,0.0011240208987146616,0.0031835506670176983,0.0031484186183661222,0.0035325803328305483,0.0017138604307547212,0.002052580239251256,0.003035728819668293,0.0010541337542235851,0.0029604800511151552,0.0024294061586260796,0.0024712125305086374,0.004599668551236391,0.0009176372550427914,0.0019206341821700335,0.0025877091102302074,0.0030176343861967325,0.002552513498812914,0.0042876629158854485,0.0010587215656414628,0.0023141915444284678,0.0016455434961244464,0.0017244444461539388,0.0017849119612947106,0.003165402915328741,0.0036364055704325438,0.0010975971817970276,0.00456362497061491,0.0014750395203009248,0.0024613195564597845,0.002549386117607355,0.0013368296204134822,0.0019998629577457905,0.001152507378719747,0.0030232344288378954,0.0008672995027154684,0.002891356125473976,0.0011792376171797514,0.003613646375015378,0.0005408516735769808,0.0009459793800488114,0.0011671861866489053,0.00154096947517246,0.0015529204392805696,0.0036652442067861557,0.003131390083581209,0.0009544676286168396,0.002955854404717684,0.0006470116204582155
5,0.6,,0.0034573585726320744,0.002369609894230962,0.001812786445952952,0.002051719930022955,0.0011191703379154205,0.002903417916968465,0.004223015159368515,0.0009127503144554794,0.0014485446736216545,0.0025245945435017347,0.0011928791645914316,0.00422821706160903,0.0032975843641906977,0.0018444581655785441,0.00036653911229223013,0.003635976230725646,0.0032091750763356686,0.005968150682747364,0.0007989959558472037,0.0030345418490469456,0.0012724593980237842,0.004499985836446285,0.000998685252852738,0.003846315899863839,0.0031378527637571096,0.002189531922340393,0.0037985460367053747,0.004602361936122179,0.0018187847454100847,0.0018546247156336904,0.002253997838124633,0.001655673491768539,0.0020660338923335075,0.0016664860304445028,0.0009585641091689467,0.001234473311342299,0.002700262703001499,0.003427244024351239,0.0019191362662240863,0.002180106472223997,0.0024472414515912533,0.0035332723055034876,0.002332535805180669,0.001308431033976376,0.002226629527285695,0.0011256297584623098,0.002309247152879834,0.0013023180654272437,0.0008182613528333604,0.0003198041522409767
6,0.7,,0.0005997003172524273,0.002351020695641637,0.0015245276736095548,0.002503827912732959,0.0036995091941207647,0.0039057345129549503,0.001800693804398179,0.000205238742637448,0.0021687860134989023,0.002390818437561393,0.0032466743141412735,0.0033188515808433294,0.002335150958970189,0.004933210555464029,0.002400853903964162,0.003410589648410678,0.001244006329216063,0.002667504595592618,0.0021249603014439344,0.0017622981686145067,0.0025493232533335686,0.0023599707055836916,0.0022017983719706535,0.001979194115847349,0.0023848044220358133,0.004498383030295372,0.003903056029230356,0.002994195558130741,0.0039660753682255745,0.000948665605392307,0.0040031312964856625,0.0018402886344119906,0.0031429689843207598,0.0037245512939989567,0.003387682605534792,0.0026287497021257877,0.002084653824567795,0.0031030457466840744,0.0033987273927778006,0.0013506159884855151,0.0013649776810780168,0.002909319242462516,0.0029086298309266567,0.006999266799539328,0.0016560283256694674,0.004198395647108555,0.0021498347632586956,0.0035521492827683687,0.0037346521858125925,0.0004672439827118069
7,0.8,,0.0031820102594792843,0.001268035382963717,0.0016541759250685573,0.002967284992337227,0.0015249507268890738,0.00464586028829217,0.004609798546880484,0.0019576414488255978,0.0014729799004271626,0.0037667537108063698,0.0028516030870378017,0.004474246874451637,0.0041518425568938255,0.003607693128287792,0.0029464957769960165,0.0023509867023676634,0.001329862279817462,0.0027374266646802425,0.004642115905880928,0.00033325457479804754,0.004688166547566652,0.000271103490376845,0.002143171150237322,0.0026710815727710724,0.0014359086053445935,0.002301806816831231,0.0035418153274804354,0.003910853993147612,0.00252941669896245,0.0011007760185748339,0.0020876319613307714,0.004382607527077198,0.0017539265099912882,0.0026603294536471367,0.0020901605021208525,0.0018858780385926366,0.0013642474077641964,0.0015590507537126541,0.0020886072888970375,0.0038957297801971436,0.002137820702046156,0.0035034322645515203,0.003059437731280923,0.00348564051091671,0.005483667366206646,0.006545420736074448,0.0012779422104358673,0.0031174656469374895,0.0019337025005370378,0.0025643545668572187
8,0.9,,0.412485808134079,0.40467798709869385,0.4061930477619171,0.41281381249427795,0.39201682806015015,0.409221351146698,0.40835437178611755,0.39467453956604004,0.42209652066230774,0.42201778292655945,0.3960343599319458,0.398763507604599,0.3906975984573364,0.41754958033561707,0.40049365162849426,0.40800389647483826,0.39667537808418274,0.41346269845962524,0.4023019075393677,0.4101375341415405,0.40270286798477173,0.4152502417564392,0.409278929233551,0.4005519151687622,0.40407130122184753,0.41416528820991516,0.40656501054763794,0.4096255600452423,0.40296050906181335,0.40104037523269653,0.4158838093280792,0.3968086838722229,0.4174022674560547,0.4071376323699951,0.415122926235199,0.41741448640823364,0.40693023800849915,0.4152955412864685,0.41063615679740906,0.40771836042404175,0.40387162566185,0.40959227085113525,0.4079563319683075,0.39887937903404236,0.40666285157203674,0.40902209281921387,0.40281468629837036,0.4073299467563629,0.4218910336494446,0.41640952229499817
9,1.0,,0.432866632938385,0.42671123147010803,0.4455074965953827,0.4126523733139038,0.4344382584095001,0.4378910958766937,0.4155624806880951,0.4366266429424286,0.4394017457962036,0.4335220456123352,0.43419724702835083,0.42602258920669556,0.42619192600250244,0.4324948787689209,0.4191189408302307,0.42109113931655884,0.44139423966407776,0.4186001121997833,0.43692851066589355,0.4071367084980011,0.44872456789016724,0.43730658292770386,0.44378572702407837,0.4433886408805847,0.4304022192955017,0.4325665831565857,0.42090675234794617,0.446605920791626,0.430218905210495,0.4395892024040222,0.4259185492992401,0.4306880235671997,0.4331403374671936,0.43133777379989624,0.44159072637557983,0.4227379858493805,0.4161849915981293,0.42468738555908203,0.4508725106716156,0.42091700434684753,0.43095144629478455,0.4291607141494751,0.44353824853897095,0.42817384004592896,0.4288955628871918,0.442543089389801,0.44017744064331055,0.4294678866863251,0.4232899844646454,0.4255977272987366
