,oversampling_ratio,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49
0,0.0009765625,0.007181128486990929,0.0061112334951758385,0.00673656864091754,0.007129985839128494,0.01240275427699089,0.011315575800836086,0.007026910316199064,0.006229729857295752,0.0125989755615592,0.006700040306895971,0.009986726567149162,0.007121100556105375,0.011160158552229404,0.008918740786612034,0.006207192782312632,0.006483334582298994,0.00728193111717701,0.004433058202266693,0.005445666611194611,0.008657471276819706,0.010574585758149624,0.004944006446748972,0.011301134712994099,0.013792959973216057,0.004653214942663908,0.006020419765263796,0.009240668267011642,0.004893020261079073,0.004422695375978947,0.013163655996322632,0.00548150297254324,0.004924382548779249,0.009569135494530201,0.006935382727533579,0.013334703631699085,0.0036343513056635857,0.002925141714513302,0.005772723350673914,0.005730682983994484,0.001656138920225203,0.003297131974250078,0.009120112285017967,0.013060090132057667,0.009391013532876968,0.0059420084580779076,0.004403591621667147,0.011028073728084564,0.0039051352068781853,0.015292957425117493,0.0037358272820711136
1,0.00390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0087890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.03515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.047851562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0625,0.010107007808983326,0.0008029819000512362,0.0044229538179934025,0.001956577179953456,0.00019257274107076228,0.0024124826304614544,0.0027522784657776356,0.007198013365268707,0.00874798372387886,0.009000864811241627,0.008537376299500465,0.0037835780531167984,0.005769803188741207,0.002865368500351906,0.003970961086452007,0.0021316534839570522,0.00042140085133723915,0.0037985139060765505,0.006903370376676321,0.00077637197682634,0.004709986969828606,0.007368720602244139,0.001955218380317092,0.005786638241261244,0.0019076081225648522,0.0016739859711378813,0.002585764043033123,0.0035721217282116413,0.0021078672725707293,0.008688734844326973,0.006359738297760487,0.004570544231683016,0.0029144282452762127,0.001624280121177435,0.005134406965225935,0.003396782325580716,0.0017870637821033597,0.003276294330134988,0.0023232963867485523,0.004779251758009195,0.0025215151254087687,0.005085525568574667,0.0014196314150467515,0.006013674195855856,0.00220402586273849,0.003943785093724728,0.004037945531308651,0.003429325995966792,0.002293951576575637,0.0035040301736444235
8,0.07910156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.09765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.11816406,0.0015892789233475924,0.004004418384283781,0.004290229175239801,0.007877125404775143,0.0037065395154058933,0.001996623817831278,0.004209995735436678,0.003069163067266345,0.00559918861836195,0.0024489732459187508,0.006539566908031702,0.009593597613275051,0.0014431099407374859,0.006808387581259012,0.004195973742753267,0.0021011994685977697,0.006282966583967209,0.0023832223378121853,0.007872480899095535,0.005512163508683443,0.00320467259734869,0.004908388946205378,0.004969406872987747,0.0018707645358517766,0.0005450713797472417,0.002224200638011098,0.005058287177234888,0.0010866469237953424,0.004727919120341539,0.002994958311319351,0.0031400779262185097,0.006077245809137821,0.0031444935593754053,0.004248461220413446,0.0009598192409612238,0.0018283523386344314,0.004341214895248413,0.0021461513824760914,0.00739547424018383,0.003759843995794654,0.0026176373939961195,0.0010024791117757559,0.002265091985464096,0.0048716203309595585,0.005271227564662695,0.009931392967700958,0.006252397783100605,0.002898736158385873,0.002932690316811204,0.001184146967716515
11,0.140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.16503906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.19140625,0.003151298500597477,0.0034837776329368353,0.0032970826141536236,0.0004862786445301026,0.0010309114586561918,0.0022628565784543753,0.006053622346371412,0.00429582642391324,0.004833984654396772,0.0027412991039454937,0.007178674917668104,0.004573142621666193,0.0025274401996284723,0.009745930321514606,0.002977341180667281,0.005073774140328169,0.0018100598827004433,0.005552639253437519,0.004628947004675865,0.0031178498174995184,0.008177576586604118,0.00264535378664732,0.004713703878223896,0.005330142565071583,0.002018508268520236,0.003038834547623992,0.0026162336580455303,0.004964744206517935,0.00756650697439909,0.004862145986407995,0.0013165285345166922,0.0034485571086406708,0.0059465826489031315,0.005323689430952072,0.0026387020479887724,0.004883795045316219,0.0054387664422392845,0.00596289336681366,0.00438270065933466,0.0034508933313190937,0.003355408553034067,0.0020175124518573284,0.0004221216368023306,0.0021272851154208183,0.006126676686108112,0.003932952880859375,0.003553865710273385,0.0038978243246674538,0.0049095433205366135,0.008401204831898212
14,0.21972656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
