,oversampling_ratio,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19
0,1.0,0.04470699653029442,0.029722018167376518,0.04298829659819603,0.05028972029685974,0.04239846020936966,0.04975629597902298,0.045737139880657196,0.04785027727484703,0.047867417335510254,0.04931902512907982,0.04678358510136604,0.05282476171851158,0.04188854619860649,0.047439008951187134,0.04469306021928787,0.049179308116436005,0.040919821709394455,0.0446324497461319,0.052706338465213776,0.04979011416435242
1,1.0634766,0.22202739119529724,0.14634127914905548,0.07431456446647644,0.04508277401328087,0.08725540339946747,0.13424713909626007,0.18780840933322906,0.09797897934913635,0.11782059818506241,0.14508995413780212,0.20763210952281952,0.12066460400819778,0.13249653577804565,0.0889386236667633,0.09170102328062057,0.11987844109535217,0.0312198493629694,0.0542062483727932,0.14374218881130219,0.10328079015016556
2,1.1289062,0.21392129361629486,0.23218756914138794,0.2411462515592575,0.04569828510284424,0.12148146331310272,0.24399405717849731,0.11151183396577835,0.07978510856628418,0.12343711405992508,0.06262467801570892,0.1677679866552353,0.13731612265110016,0.2921642065048218,0.1206095889210701,0.07293364405632019,0.18477359414100647,0.019796092063188553,0.1406509429216385,0.20079317688941956,0.1242479607462883
3,1.1962891,0.10709992796182632,0.158030167222023,0.17314019799232483,0.20442399382591248,0.2569929361343384,0.20859204232692719,0.0729917660355568,0.10531356185674667,0.1556987166404724,0.05085185170173645,0.22205492854118347,0.2100335955619812,0.11225767433643341,0.11971724778413773,0.207524836063385,0.21946877241134644,0.1258000135421753,0.15572188794612885,0.10780062526464462,0.1757047176361084
4,1.265625,0.1342712938785553,0.1073608472943306,0.1615781933069229,0.22327116131782532,0.1756204068660736,0.27801233530044556,0.17086198925971985,0.10200892388820648,0.09185642004013062,0.17355644702911377,0.16760291159152985,0.16666288673877716,0.07413497567176819,0.19438312947750092,0.06592392921447754,0.1423105150461197,0.17913703620433807,0.22597093880176544,0.22263924777507782,0.17812469601631165
5,1.3369141,0.27390384674072266,0.23460866510868073,0.1257551908493042,0.2732687294483185,0.2236998826265335,0.23432545363903046,0.26911383867263794,0.16593822836875916,0.22630612552165985,0.2047240287065506,0.2712654173374176,0.20428340137004852,0.24630087614059448,0.21880151331424713,0.2392716407775879,0.145090252161026,0.21836517751216888,0.05612902715802193,0.22585158050060272,0.11108234524726868
6,1.4101562,0.05440370365977287,0.1849464476108551,0.11596811562776566,0.21034462749958038,0.31593412160873413,0.01957196369767189,0.20990504324436188,0.13198497891426086,0.2980584502220154,0.14818347990512848,0.1893739104270935,0.2889080047607422,0.21589425206184387,0.18716295063495636,0.1954445242881775,0.2295927256345749,0.07915128767490387,0.3182557225227356,0.359115868806839,0.22408662736415863
7,1.4853516,0.29126429557800293,0.2554001808166504,0.324576199054718,0.09087493270635605,0.26273515820503235,0.2122935950756073,0.22580696642398834,0.21681827306747437,0.3079494535923004,0.2318068891763687,0.21128857135772705,0.1499827653169632,0.16444003582000732,0.2410832643508911,0.27513089776039124,0.3127511739730835,0.25532597303390503,0.16081324219703674,0.24473778903484344,0.35788393020629883
