,oversampling_ratio,step_size,repeat0,repeat1,repeat2,repeat3,repeat4,repeat5,repeat6,repeat7,repeat8,repeat9,repeat10,repeat11,repeat12,repeat13,repeat14,repeat15,repeat16,repeat17,repeat18,repeat19,repeat20,repeat21,repeat22,repeat23,repeat24,repeat25,repeat26,repeat27,repeat28,repeat29,repeat30,repeat31,repeat32,repeat33,repeat34,repeat35,repeat36,repeat37,repeat38,repeat39,repeat40,repeat41,repeat42,repeat43,repeat44,repeat45,repeat46,repeat47,repeat48,repeat49
42,4.2999997,,0.8170349597930908,0.8220959305763245,0.8201923966407776,0.8244714736938477,0.8202989101409912,0.8195172548294067,0.8199722766876221,0.8235567808151245,0.82505202293396,0.8194290995597839,0.8229895234107971,0.8194144368171692,0.8193408250808716,0.8203815817832947,0.8235533833503723,0.8217958211898804,0.8236271739006042,0.8191460371017456,0.8117290139198303,0.8184069991111755,0.8224286437034607,0.8144447803497314,0.822482705116272,0.8204193711280823,0.8188048601150513,0.815873384475708,0.8235717415809631,0.8126846551895142,0.8195048570632935,0.8206767439842224,0.8237449526786804,0.816992461681366,0.8196057081222534,0.8179488182067871,0.8218336701393127,0.8243796825408936,0.8183348774909973,0.8271118402481079,0.824491024017334,0.821424663066864,0.8200418949127197,0.8203983306884766,0.8199119567871094,0.8223583698272705,0.8236993551254272,0.8214530348777771,0.8180012702941895,0.8302252292633057,0.8190890550613403,0.8262794613838196
43,4.4,,0.8345487117767334,0.8236150741577148,0.8269771933555603,0.8212172985076904,0.829430103302002,0.8232016563415527,0.8244113326072693,0.8289292454719543,0.8208893537521362,0.8221458196640015,0.8274340629577637,0.8280569314956665,0.8244022727012634,0.8310907483100891,0.8274214863777161,0.8278094530105591,0.8238449096679688,0.8307549357414246,0.8292470574378967,0.8253841996192932,0.828131914138794,0.8307744860649109,0.8259872794151306,0.8267018795013428,0.8278327584266663,0.8282175660133362,0.8327187895774841,0.8245465755462646,0.8265580534934998,0.8294641971588135,0.8242173790931702,0.8243783712387085,0.824262261390686,0.8347679972648621,0.8302573561668396,0.8321369290351868,0.8291354179382324,0.8209826350212097,0.826479434967041,0.8271477222442627,0.8307386040687561,0.8270944952964783,0.8277286887168884,0.8310781717300415,0.8335223197937012,0.8344797492027283,0.8241032958030701,0.8277179002761841,0.827553391456604,0.8210431933403015
44,4.5,,0.8320041298866272,0.8314530849456787,0.8334994912147522,0.8329522609710693,0.83067387342453,0.8342342376708984,0.8335809111595154,0.8319964408874512,0.8426246047019958,0.8357650637626648,0.8335141539573669,0.828548014163971,0.829740047454834,0.8280491232872009,0.8295432925224304,0.8330237865447998,0.8312203884124756,0.8337438106536865,0.8321635127067566,0.8363558650016785,0.8302510380744934,0.8281919956207275,0.8302000164985657,0.8288876414299011,0.8346193432807922,0.8229608535766602,0.8336251974105835,0.8306111097335815,0.8329921960830688,0.8339450359344482,0.8315325975418091,0.8321880102157593,0.825602650642395,0.8361254930496216,0.8327513337135315,0.8297910690307617,0.8302658200263977,0.8293927311897278,0.8332785964012146,0.8323731422424316,0.8327875137329102,0.8318764567375183,0.8265067338943481,0.8334481716156006,0.8331683874130249,0.8319112062454224,0.8283501863479614,0.8273231983184814,0.8311412334442139,0.8295114040374756
45,4.6,,0.8340495824813843,0.8371742367744446,0.8387160897254944,0.839773952960968,0.8366346955299377,0.8380821347236633,0.8412618041038513,0.8366270065307617,0.8344050645828247,0.8379645943641663,0.8324046730995178,0.8360011577606201,0.8327690362930298,0.8338416814804077,0.8376603126525879,0.8349747061729431,0.8402846455574036,0.835244357585907,0.8354737758636475,0.8370808959007263,0.8369764685630798,0.8300673961639404,0.8321257829666138,0.8353458642959595,0.8413301706314087,0.8378558158874512,0.834221363067627,0.8378964066505432,0.8344696164131165,0.8316497206687927,0.8376361131668091,0.8330848217010498,0.8329110145568848,0.8427066206932068,0.8333448171615601,0.8372592329978943,0.8340641856193542,0.8403574824333191,0.84074866771698,0.8376116156578064,0.8366654515266418,0.8357175588607788,0.8389882445335388,0.8410016298294067,0.8333712816238403,0.8405865430831909,0.8329691886901855,0.8395491242408752,0.8393331170082092,0.8390153646469116
46,4.7,,0.8439104557037354,0.8404214382171631,0.838463544845581,0.8429831266403198,0.8417330980300903,0.8466231822967529,0.8402978181838989,0.8511339426040649,0.8406541347503662,0.8448695540428162,0.8408400416374207,0.8387667536735535,0.8385359644889832,0.8447304964065552,0.8464218974113464,0.847389817237854,0.8425571322441101,0.8423430323600769,0.8383950591087341,0.8381040692329407,0.8416063189506531,0.8447169065475464,0.8430964946746826,0.835216760635376,0.8368141651153564,0.8443097472190857,0.8430076241493225,0.844554603099823,0.8481655120849609,0.8442420363426208,0.8439673185348511,0.8469220399856567,0.8419930338859558,0.846213698387146,0.8420026898384094,0.8379830718040466,0.838762104511261,0.8420758247375488,0.8394931554794312,0.8397185802459717,0.8389480113983154,0.8423423171043396,0.8476603031158447,0.8470022678375244,0.8435330390930176,0.8444629907608032,0.8392798900604248,0.8385586142539978,0.8409870862960815,0.8405020236968994
47,4.7999997,,0.8444653749465942,0.8422161936759949,0.8425045609474182,0.8457244038581848,0.8487898707389832,0.8477113842964172,0.8474374413490295,0.8506481647491455,0.8471142649650574,0.8479377627372742,0.8463157415390015,0.8477017879486084,0.8437161445617676,0.8480094075202942,0.848586916923523,0.8481806516647339,0.845914900302887,0.8532159328460693,0.8461639285087585,0.8430064916610718,0.8386778831481934,0.8475899696350098,0.8489029407501221,0.8493235111236572,0.8432190418243408,0.8476177453994751,0.8456056714057922,0.854806661605835,0.8499960899353027,0.8474025726318359,0.8477593064308167,0.844361424446106,0.8502174019813538,0.8481085896492004,0.8483803868293762,0.8472287058830261,0.8450427651405334,0.8455299735069275,0.8502227663993835,0.8459271192550659,0.8473556637763977,0.847522497177124,0.8486966490745544,0.8516067862510681,0.8480446934700012,0.8495489954948425,0.8492266535758972,0.854063093662262,0.8517136573791504,0.8461945652961731
48,4.9,,0.8558859825134277,0.8488609194755554,0.8464038372039795,0.8529034852981567,0.8527341485023499,0.8533026576042175,0.8534350395202637,0.8537276983261108,0.8499698042869568,0.8521972298622131,0.8562071323394775,0.8533443212509155,0.8496154546737671,0.8500528335571289,0.8557237386703491,0.8507319092750549,0.8483536839485168,0.8479167222976685,0.8500202298164368,0.849681556224823,0.8568267822265625,0.8489187955856323,0.8493897318840027,0.848869264125824,0.8505634069442749,0.8540809750556946,0.8544061779975891,0.8473777174949646,0.8513261079788208,0.8491112589836121,0.8488737940788269,0.847599446773529,0.8526877760887146,0.8502585887908936,0.8544543981552124,0.8542205095291138,0.8506805896759033,0.8494747281074524,0.849104106426239,0.8474064469337463,0.8488554358482361,0.8524847030639648,0.8542130589485168,0.8507850766181946,0.8536922931671143,0.853298544883728,0.8521068096160889,0.8513776063919067,0.8544234037399292,0.8537278771400452
49,5.0,,0.8538063764572144,0.8544052839279175,0.8578140139579773,0.8541410565376282,0.848492443561554,0.8583474159240723,0.86148601770401,0.8596965670585632,0.8559626936912537,0.855968713760376,0.8503188490867615,0.8574416041374207,0.8540356159210205,0.8582625389099121,0.8555935621261597,0.8577592372894287,0.8516614437103271,0.852540910243988,0.8492876291275024,0.8519740104675293,0.8573381304740906,0.8497946858406067,0.8548556566238403,0.8548887968063354,0.857490062713623,0.8591182231903076,0.8537604808807373,0.8573914170265198,0.8566218018531799,0.8580998778343201,0.859099805355072,0.8529056906700134,0.8516765832901001,0.8515507578849792,0.852477490901947,0.8606669306755066,0.8519856333732605,0.8580216765403748,0.8582667112350464,0.8548485040664673,0.8566704988479614,0.8543077707290649,0.8582410216331482,0.8593977689743042,0.8484704494476318,0.8545750379562378,0.8529105186462402,0.8567237854003906,0.853380024433136,0.8564285039901733
